type,protocol,srcPort,destPort,bytes,duration,requestCount,sourceIP,severity,timestamp
normal,HTTPS,36875,80,3506,24,8,192.168.1.229,Low,2026-07-03T11:29:00Z
normal,DNS,63078,53,2520,9,6,192.168.1.253,Low,2026-07-03T13:38:00Z
normal,HTTP,22456,80,1861,7,2,192.168.1.75,Low,2026-07-03T17:46:00Z
normal,HTTPS,6296,443,1078,8,5,192.168.1.233,Low,2026-07-03T11:40:00Z
normal,TCP,11933,80,2580,4,5,192.168.1.220,Low,2026-07-03T14:32:00Z
normal,HTTPS,2206,80,4975,22,5,192.168.1.112,Low,2026-07-03T10:48:00Z
normal,HTTP,33233,80,2903,24,4,192.168.1.75,Low,2026-07-03T13:06:00Z
normal,HTTPS,59326,443,1533,26,5,192.168.1.142,Low,2026-07-03T12:12:00Z
normal,HTTP,29982,80,961,26,3,192.168.1.193,Low,2026-07-03T13:32:00Z
normal,DNS,57450,53,2355,29,3,192.168.1.98,Low,2026-07-03T17:36:00Z
normal,HTTP,21790,80,4759,25,6,192.168.1.94,Low,2026-07-03T09:06:00Z
normal,DNS,38125,53,117,14,10,192.168.1.127,Low,2026-07-03T15:25:00Z
normal,TCP,19752,80,3205,23,6,192.168.1.26,Low,2026-07-03T17:15:00Z
normal,TCP,53815,80,1791,9,7,192.168.1.67,Low,2026-07-03T15:19:00Z
normal,HTTPS,23088,80,3734,8,1,192.168.1.167,Low,2026-07-03T16:16:00Z
normal,DNS,42193,53,4168,14,10,192.168.1.188,Low,2026-07-03T12:21:00Z
normal,TCP,9837,80,2205,1,10,192.168.1.90,Low,2026-07-03T10:46:00Z
normal,HTTPS,21050,80,2418,11,7,192.168.1.235,Low,2026-07-03T15:56:00Z
normal,DNS,29599,53,4403,26,10,192.168.1.19,Low,2026-07-03T17:09:00Z
normal,HTTPS,33775,80,3882,24,6,192.168.1.104,Low,2026-07-03T14:00:00Z
normal,HTTPS,54430,443,2976,19,8,192.168.1.133,Low,2026-07-03T16:51:00Z
normal,DNS,33620,53,3782,21,10,192.168.1.151,Low,2026-07-03T14:06:00Z
normal,HTTP,46183,443,1990,17,5,192.168.1.204,Low,2026-07-03T17:00:00Z
normal,TCP,32870,80,4123,13,5,192.168.1.4,Low,2026-07-03T13:10:00Z
normal,HTTPS,3227,443,4450,19,2,192.168.1.86,Low,2026-07-03T14:20:00Z
normal,DNS,15633,53,4846,21,3,192.168.1.110,Low,2026-07-03T15:14:00Z
normal,HTTP,53219,80,1723,8,7,192.168.1.13,Low,2026-07-03T14:03:00Z
normal,TCP,15792,80,611,3,6,192.168.1.36,Low,2026-07-03T11:13:00Z
normal,DNS,23797,53,851,3,9,192.168.1.226,Low,2026-07-03T10:43:00Z
normal,HTTP,32038,443,2530,5,10,192.168.1.134,Low,2026-07-03T12:38:00Z
normal,TCP,54448,80,3703,30,9,192.168.1.146,Low,2026-07-03T15:07:00Z
normal,HTTPS,31663,443,1611,23,10,192.168.1.43,Low,2026-07-03T13:27:00Z
normal,DNS,19240,53,3046,17,4,192.168.1.83,Low,2026-07-03T16:30:00Z
normal,HTTPS,59187,80,2251,27,4,192.168.1.252,Low,2026-07-03T13:25:00Z
normal,DNS,31980,53,171,4,2,192.168.1.164,Low,2026-07-03T10:50:00Z
normal,HTTPS,47710,80,4590,7,4,192.168.1.157,Low,2026-07-03T14:30:00Z
normal,TCP,1776,80,4776,18,3,192.168.1.155,Low,2026-07-03T10:06:00Z
normal,HTTPS,53322,443,127,26,4,192.168.1.20,Low,2026-07-03T10:59:00Z
normal,HTTPS,19946,80,2576,24,5,192.168.1.252,Low,2026-07-03T09:57:00Z
normal,HTTP,62874,443,2598,7,7,192.168.1.208,Low,2026-07-03T12:06:00Z
normal,HTTP,13070,80,1944,15,5,192.168.1.133,Low,2026-07-03T11:04:00Z
normal,HTTP,32723,80,3508,10,6,192.168.1.35,Low,2026-07-03T14:02:00Z
normal,HTTP,22822,80,1477,9,9,192.168.1.229,Low,2026-07-03T12:01:00Z
normal,TCP,19889,80,2185,6,9,192.168.1.33,Low,2026-07-03T12:54:00Z
normal,HTTPS,1851,443,685,30,6,192.168.1.93,Low,2026-07-03T12:55:00Z
normal,HTTPS,26667,443,741,12,2,192.168.1.104,Low,2026-07-03T13:44:00Z
normal,TCP,22897,80,2957,22,7,192.168.1.191,Low,2026-07-03T11:31:00Z
normal,DNS,41489,53,4978,29,7,192.168.1.62,Low,2026-07-03T11:02:00Z
normal,DNS,44152,53,1625,21,1,192.168.1.56,Low,2026-07-03T15:57:00Z
normal,TCP,36647,80,1186,20,9,192.168.1.6,Low,2026-07-03T13:53:00Z
normal,HTTP,30152,443,3556,7,7,192.168.1.140,Low,2026-07-03T17:00:00Z
normal,TCP,13969,80,1284,6,9,192.168.1.74,Low,2026-07-03T14:44:00Z
normal,DNS,22478,53,2879,25,2,192.168.1.113,Low,2026-07-03T15:54:00Z
normal,HTTP,7350,443,1083,17,2,192.168.1.54,Low,2026-07-03T14:58:00Z
normal,TCP,48606,80,3136,24,2,192.168.1.212,Low,2026-07-03T13:08:00Z
normal,HTTP,35722,80,4616,5,3,192.168.1.148,Low,2026-07-03T17:18:00Z
normal,DNS,62205,53,2443,30,8,192.168.1.152,Low,2026-07-03T11:47:00Z
normal,TCP,30658,80,339,5,1,192.168.1.99,Low,2026-07-03T16:11:00Z
normal,HTTP,15186,80,149,6,2,192.168.1.179,Low,2026-07-03T16:33:00Z
normal,TCP,45733,80,4661,16,4,192.168.1.248,Low,2026-07-03T10:54:00Z
normal,HTTPS,45408,80,3542,6,1,192.168.1.77,Low,2026-07-03T12:20:00Z
normal,HTTPS,8649,443,911,28,9,192.168.1.17,Low,2026-07-03T15:48:00Z
normal,TCP,34632,80,4950,21,8,192.168.1.251,Low,2026-07-03T14:19:00Z
normal,TCP,65214,80,2105,7,4,192.168.1.171,Low,2026-07-03T14:40:00Z
normal,DNS,29164,53,319,23,3,192.168.1.152,Low,2026-07-03T10:29:00Z
normal,HTTP,21451,80,3265,20,8,192.168.1.84,Low,2026-07-03T17:05:00Z
normal,HTTP,17034,80,2819,7,3,192.168.1.32,Low,2026-07-03T16:11:00Z
normal,TCP,2743,80,939,30,4,192.168.1.205,Low,2026-07-03T13:34:00Z
normal,DNS,4173,53,4192,11,6,192.168.1.137,Low,2026-07-03T17:56:00Z
normal,HTTP,62068,443,1390,23,2,192.168.1.163,Low,2026-07-03T13:20:00Z
normal,HTTPS,13870,443,252,21,4,192.168.1.8,Low,2026-07-03T15:49:00Z
normal,DNS,61805,53,906,12,5,192.168.1.87,Low,2026-07-03T11:30:00Z
normal,DNS,39262,53,4633,11,5,192.168.1.238,Low,2026-07-03T10:16:00Z
normal,HTTP,32932,80,423,30,8,192.168.1.233,Low,2026-07-03T13:09:00Z
normal,DNS,14123,53,2303,6,8,192.168.1.211,Low,2026-07-03T12:35:00Z
normal,HTTPS,13371,443,2472,17,6,192.168.1.14,Low,2026-07-03T16:31:00Z
normal,HTTPS,10272,80,197,24,8,192.168.1.55,Low,2026-07-03T17:20:00Z
normal,DNS,29754,53,1583,23,8,192.168.1.190,Low,2026-07-03T16:41:00Z
normal,TCP,8182,80,1648,22,7,192.168.1.4,Low,2026-07-03T15:17:00Z
normal,TCP,47581,80,4906,16,5,192.168.1.113,Low,2026-07-03T17:38:00Z
normal,DNS,13025,53,4180,11,6,192.168.1.223,Low,2026-07-03T11:58:00Z
normal,TCP,2895,80,2563,20,3,192.168.1.43,Low,2026-07-03T10:25:00Z
normal,DNS,50024,53,4405,18,7,192.168.1.99,Low,2026-07-03T14:32:00Z
normal,TCP,42813,80,1478,12,2,192.168.1.211,Low,2026-07-03T14:02:00Z
normal,DNS,12754,53,4983,28,3,192.168.1.22,Low,2026-07-03T10:54:00Z
normal,HTTPS,29528,80,2057,7,3,192.168.1.210,Low,2026-07-03T11:58:00Z
normal,DNS,34773,53,3865,25,9,192.168.1.225,Low,2026-07-03T10:58:00Z
normal,HTTP,47370,443,4031,21,7,192.168.1.169,Low,2026-07-03T13:14:00Z
normal,DNS,4689,53,119,20,3,192.168.1.122,Low,2026-07-03T11:48:00Z
normal,TCP,18146,80,2024,5,8,192.168.1.21,Low,2026-07-03T10:14:00Z
normal,HTTP,16003,80,1160,17,7,192.168.1.34,Low,2026-07-03T09:30:00Z
normal,TCP,11744,80,1243,16,4,192.168.1.34,Low,2026-07-03T12:37:00Z
normal,TCP,31705,80,3850,29,9,192.168.1.38,Low,2026-07-03T16:44:00Z
normal,HTTP,12204,443,4777,11,5,192.168.1.232,Low,2026-07-03T14:17:00Z
normal,HTTP,53144,443,3278,15,4,192.168.1.162,Low,2026-07-03T13:52:00Z
normal,HTTP,61660,80,4573,20,4,192.168.1.234,Low,2026-07-03T11:29:00Z
normal,HTTP,25495,80,3120,11,4,192.168.1.6,Low,2026-07-03T11:26:00Z
normal,DNS,10173,53,4283,27,7,192.168.1.118,Low,2026-07-03T17:25:00Z
normal,HTTPS,37696,443,4180,28,4,192.168.1.57,Low,2026-07-03T10:17:00Z
normal,HTTPS,46315,80,1486,24,2,192.168.1.21,Low,2026-07-03T16:52:00Z
normal,HTTPS,12776,80,2890,28,8,192.168.1.253,Low,2026-07-03T16:01:00Z
normal,DNS,42374,53,1656,9,4,192.168.1.52,Low,2026-07-03T12:03:00Z
normal,HTTPS,17975,80,4338,18,2,192.168.1.248,Low,2026-07-03T17:56:00Z
normal,HTTPS,62759,443,3675,22,10,192.168.1.91,Low,2026-07-03T13:11:00Z
normal,TCP,25304,80,536,4,8,192.168.1.161,Low,2026-07-03T16:29:00Z
normal,HTTP,9144,80,4147,1,6,192.168.1.222,Low,2026-07-03T10:35:00Z
normal,TCP,8631,80,3568,12,1,192.168.1.132,Low,2026-07-03T14:32:00Z
normal,TCP,30315,80,4165,20,10,192.168.1.87,Low,2026-07-03T12:34:00Z
normal,HTTP,47766,443,1085,11,4,192.168.1.44,Low,2026-07-03T13:16:00Z
normal,HTTP,53059,443,1250,27,5,192.168.1.215,Low,2026-07-03T12:14:00Z
normal,TCP,20670,80,3442,14,5,192.168.1.13,Low,2026-07-03T16:21:00Z
normal,HTTPS,12019,443,707,1,8,192.168.1.191,Low,2026-07-03T12:27:00Z
normal,HTTP,38410,443,4140,4,3,192.168.1.72,Low,2026-07-03T09:52:00Z
normal,TCP,9202,80,4862,25,3,192.168.1.175,Low,2026-07-03T10:52:00Z
normal,TCP,40008,80,2863,19,7,192.168.1.14,Low,2026-07-03T11:24:00Z
normal,DNS,58147,53,2809,13,9,192.168.1.235,Low,2026-07-03T11:29:00Z
normal,HTTPS,43131,443,2835,7,10,192.168.1.232,Low,2026-07-03T11:06:00Z
normal,TCP,56675,80,3309,1,6,192.168.1.138,Low,2026-07-03T15:38:00Z
normal,DNS,32641,53,3422,26,3,192.168.1.68,Low,2026-07-03T13:42:00Z
normal,DNS,16760,53,2766,13,8,192.168.1.81,Low,2026-07-03T11:13:00Z
normal,TCP,47206,80,3666,10,5,192.168.1.199,Low,2026-07-03T11:47:00Z
normal,DNS,16355,53,1058,4,6,192.168.1.217,Low,2026-07-03T14:44:00Z
normal,HTTPS,39554,443,1371,13,7,192.168.1.141,Low,2026-07-03T16:51:00Z
normal,DNS,60562,53,4020,26,2,192.168.1.79,Low,2026-07-03T15:37:00Z
normal,DNS,22036,53,2964,14,4,192.168.1.171,Low,2026-07-03T12:05:00Z
normal,HTTP,50931,443,3362,6,7,192.168.1.38,Low,2026-07-03T16:31:00Z
normal,HTTPS,6850,443,4177,7,8,192.168.1.13,Low,2026-07-03T15:58:00Z
normal,DNS,36630,53,760,11,4,192.168.1.137,Low,2026-07-03T17:27:00Z
normal,TCP,36207,80,4068,13,8,192.168.1.235,Low,2026-07-03T17:06:00Z
normal,HTTP,51849,443,2200,11,4,192.168.1.6,Low,2026-07-03T17:15:00Z
normal,DNS,3712,53,755,3,1,192.168.1.174,Low,2026-07-03T10:18:00Z
normal,HTTP,8034,443,2737,4,5,192.168.1.250,Low,2026-07-03T11:37:00Z
normal,TCP,32448,80,1105,2,1,192.168.1.92,Low,2026-07-03T13:06:00Z
normal,TCP,44120,80,4314,13,7,192.168.1.94,Low,2026-07-03T13:41:00Z
normal,DNS,41166,53,4702,30,1,192.168.1.95,Low,2026-07-03T13:44:00Z
normal,DNS,35815,53,3240,9,1,192.168.1.174,Low,2026-07-03T09:52:00Z
normal,HTTP,16923,443,4231,5,4,192.168.1.48,Low,2026-07-03T14:13:00Z
normal,HTTPS,60741,80,4702,21,8,192.168.1.24,Low,2026-07-03T10:51:00Z
normal,HTTP,7972,80,4383,3,6,192.168.1.188,Low,2026-07-03T12:42:00Z
normal,HTTP,12356,443,4701,10,5,192.168.1.249,Low,2026-07-03T17:21:00Z
normal,HTTP,7267,443,2823,18,6,192.168.1.103,Low,2026-07-03T10:59:00Z
normal,DNS,3229,53,3642,5,6,192.168.1.47,Low,2026-07-03T09:25:00Z
normal,HTTPS,38377,80,4005,26,2,192.168.1.105,Low,2026-07-03T17:51:00Z
normal,DNS,32318,53,518,21,4,192.168.1.125,Low,2026-07-03T16:40:00Z
normal,TCP,56555,80,1600,23,5,192.168.1.73,Low,2026-07-03T10:18:00Z
normal,TCP,48855,80,3886,2,8,192.168.1.115,Low,2026-07-03T16:57:00Z
normal,DNS,17933,53,2968,21,9,192.168.1.236,Low,2026-07-03T16:44:00Z
normal,TCP,63133,80,1875,3,4,192.168.1.185,Low,2026-07-03T13:06:00Z
normal,HTTPS,22734,443,1428,24,9,192.168.1.165,Low,2026-07-03T11:27:00Z
normal,TCP,1695,80,372,4,2,192.168.1.17,Low,2026-07-03T15:35:00Z
normal,HTTP,11717,80,3048,14,8,192.168.1.163,Low,2026-07-03T10:26:00Z
normal,TCP,3874,80,2764,26,10,192.168.1.208,Low,2026-07-03T17:27:00Z
normal,DNS,49270,53,1676,26,5,192.168.1.156,Low,2026-07-03T11:52:00Z
normal,HTTPS,6259,80,1613,1,5,192.168.1.197,Low,2026-07-03T11:47:00Z
normal,HTTPS,34674,443,3329,24,10,192.168.1.154,Low,2026-07-03T09:48:00Z
normal,DNS,48264,53,2891,24,3,192.168.1.205,Low,2026-07-03T15:57:00Z
normal,DNS,36608,53,2721,22,8,192.168.1.18,Low,2026-07-03T16:57:00Z
normal,HTTP,20578,80,1392,11,4,192.168.1.189,Low,2026-07-03T12:55:00Z
normal,DNS,40983,53,1616,11,2,192.168.1.186,Low,2026-07-03T17:51:00Z
normal,TCP,27638,80,4149,7,5,192.168.1.226,Low,2026-07-03T14:41:00Z
normal,TCP,22900,80,170,4,8,192.168.1.113,Low,2026-07-03T09:32:00Z
normal,TCP,31538,80,2909,19,8,192.168.1.203,Low,2026-07-03T10:46:00Z
normal,HTTP,31049,80,1184,14,2,192.168.1.112,Low,2026-07-03T12:16:00Z
normal,TCP,17229,80,3565,2,5,192.168.1.13,Low,2026-07-03T14:22:00Z
normal,TCP,10899,80,2280,17,4,192.168.1.97,Low,2026-07-03T15:44:00Z
normal,TCP,53704,80,585,12,10,192.168.1.16,Low,2026-07-03T15:23:00Z
normal,HTTPS,1921,443,2070,22,3,192.168.1.41,Low,2026-07-03T11:56:00Z
normal,HTTPS,54075,80,3607,8,5,192.168.1.227,Low,2026-07-03T11:53:00Z
normal,HTTPS,8820,443,1478,22,9,192.168.1.201,Low,2026-07-03T14:13:00Z
normal,HTTP,39362,443,1874,16,5,192.168.1.48,Low,2026-07-03T09:31:00Z
normal,DNS,54521,53,2508,22,1,192.168.1.152,Low,2026-07-03T11:52:00Z
normal,TCP,28851,80,3530,13,3,192.168.1.179,Low,2026-07-03T11:06:00Z
normal,TCP,62904,80,2113,16,7,192.168.1.189,Low,2026-07-03T15:19:00Z
normal,HTTP,23524,443,2640,7,5,192.168.1.166,Low,2026-07-03T17:20:00Z
normal,DNS,6591,53,746,15,5,192.168.1.13,Low,2026-07-03T17:29:00Z
normal,TCP,58412,80,4397,29,9,192.168.1.246,Low,2026-07-03T11:48:00Z
normal,TCP,50458,80,3057,12,2,192.168.1.121,Low,2026-07-03T12:39:00Z
normal,TCP,4764,80,276,23,7,192.168.1.253,Low,2026-07-03T10:51:00Z
normal,DNS,39978,53,4767,5,5,192.168.1.241,Low,2026-07-03T10:45:00Z
normal,HTTP,30674,80,538,14,10,192.168.1.125,Low,2026-07-03T11:58:00Z
normal,HTTPS,57897,80,4333,24,9,192.168.1.65,Low,2026-07-03T12:54:00Z
normal,TCP,18909,80,1406,19,5,192.168.1.52,Low,2026-07-03T11:50:00Z
normal,DNS,46707,53,2430,22,1,192.168.1.126,Low,2026-07-03T09:35:00Z
normal,HTTP,45232,443,1138,4,4,192.168.1.139,Low,2026-07-03T16:32:00Z
normal,HTTP,3961,443,781,16,2,192.168.1.150,Low,2026-07-03T12:18:00Z
normal,DNS,57700,53,3343,21,5,192.168.1.106,Low,2026-07-03T12:10:00Z
normal,TCP,55060,80,4642,13,2,192.168.1.116,Low,2026-07-03T11:17:00Z
normal,HTTP,3125,80,4360,15,8,192.168.1.248,Low,2026-07-03T12:41:00Z
normal,TCP,60546,80,4403,17,2,192.168.1.116,Low,2026-07-03T09:29:00Z
normal,TCP,41488,80,4625,15,4,192.168.1.33,Low,2026-07-03T13:45:00Z
normal,DNS,26709,53,4330,29,2,192.168.1.114,Low,2026-07-03T15:47:00Z
normal,HTTP,27230,80,2410,22,6,192.168.1.202,Low,2026-07-03T17:42:00Z
normal,HTTPS,34498,80,3577,17,9,192.168.1.49,Low,2026-07-03T13:06:00Z
normal,HTTPS,50325,80,3856,5,2,192.168.1.205,Low,2026-07-03T11:34:00Z
normal,HTTP,26243,80,1950,19,6,192.168.1.162,Low,2026-07-03T15:10:00Z
normal,HTTP,27068,80,1363,19,6,192.168.1.109,Low,2026-07-03T16:27:00Z
normal,TCP,36872,80,4021,1,9,192.168.1.190,Low,2026-07-03T17:14:00Z
normal,DNS,32794,53,3812,11,4,192.168.1.91,Low,2026-07-03T13:54:00Z
normal,HTTPS,10589,80,4936,20,10,192.168.1.218,Low,2026-07-03T10:40:00Z
normal,HTTPS,22691,80,2998,1,1,192.168.1.198,Low,2026-07-03T09:53:00Z
normal,DNS,4948,53,2782,24,10,192.168.1.87,Low,2026-07-03T11:05:00Z
normal,HTTPS,34221,80,243,13,7,192.168.1.253,Low,2026-07-03T17:28:00Z
normal,DNS,21553,53,988,23,1,192.168.1.170,Low,2026-07-03T09:32:00Z
normal,TCP,31730,80,4943,24,7,192.168.1.220,Low,2026-07-03T10:17:00Z
normal,DNS,44680,53,2431,8,10,192.168.1.66,Low,2026-07-03T09:14:00Z
normal,TCP,27711,80,626,21,5,192.168.1.213,Low,2026-07-03T13:07:00Z
normal,TCP,21594,80,4868,26,1,192.168.1.133,Low,2026-07-03T13:54:00Z
normal,DNS,43236,53,855,18,8,192.168.1.94,Low,2026-07-03T14:07:00Z
normal,HTTP,26063,80,3621,13,6,192.168.1.13,Low,2026-07-03T13:39:00Z
normal,HTTP,57647,443,106,27,3,192.168.1.164,Low,2026-07-03T12:50:00Z
normal,HTTP,42011,443,1104,11,9,192.168.1.237,Low,2026-07-03T13:31:00Z
normal,HTTPS,62896,443,946,14,9,192.168.1.114,Low,2026-07-03T10:40:00Z
normal,HTTPS,22629,80,3603,27,10,192.168.1.185,Low,2026-07-03T12:26:00Z
normal,HTTPS,19116,443,3879,8,3,192.168.1.252,Low,2026-07-03T14:59:00Z
normal,HTTP,56901,80,835,30,5,192.168.1.58,Low,2026-07-03T16:52:00Z
normal,TCP,35509,80,447,20,5,192.168.1.202,Low,2026-07-03T16:52:00Z
normal,TCP,43981,80,2640,17,7,192.168.1.70,Low,2026-07-03T12:22:00Z
normal,HTTP,3068,443,2092,20,2,192.168.1.125,Low,2026-07-03T09:54:00Z
normal,HTTP,28751,443,4078,17,5,192.168.1.169,Low,2026-07-03T16:00:00Z
normal,HTTP,48933,80,1203,17,5,192.168.1.210,Low,2026-07-03T17:42:00Z
normal,HTTP,12009,80,1366,9,4,192.168.1.173,Low,2026-07-03T15:56:00Z
normal,HTTP,3975,443,3326,17,5,192.168.1.172,Low,2026-07-03T12:29:00Z
normal,TCP,2838,80,4057,8,3,192.168.1.133,Low,2026-07-03T16:45:00Z
normal,HTTPS,15146,80,4317,26,7,192.168.1.57,Low,2026-07-03T13:21:00Z
normal,TCP,23965,80,1963,24,3,192.168.1.75,Low,2026-07-03T16:03:00Z
normal,DNS,3034,53,1579,5,1,192.168.1.84,Low,2026-07-03T09:02:00Z
normal,TCP,9053,80,948,12,8,192.168.1.160,Low,2026-07-03T12:00:00Z
normal,HTTP,39953,443,4173,4,1,192.168.1.96,Low,2026-07-03T14:31:00Z
normal,HTTPS,8103,80,4668,17,5,192.168.1.131,Low,2026-07-03T14:33:00Z
normal,TCP,5945,80,288,21,2,192.168.1.191,Low,2026-07-03T13:36:00Z
normal,DNS,32015,53,351,24,9,192.168.1.104,Low,2026-07-03T12:28:00Z
normal,TCP,63064,80,4793,19,7,192.168.1.50,Low,2026-07-03T11:25:00Z
normal,DNS,60713,53,1253,15,6,192.168.1.132,Low,2026-07-03T17:49:00Z
normal,HTTP,3633,80,3580,28,8,192.168.1.47,Low,2026-07-03T17:19:00Z
normal,HTTP,38318,443,3145,27,2,192.168.1.48,Low,2026-07-03T17:44:00Z
normal,HTTPS,45642,443,2686,30,3,192.168.1.137,Low,2026-07-03T10:43:00Z
normal,TCP,36995,80,3120,15,9,192.168.1.15,Low,2026-07-03T17:27:00Z
normal,HTTPS,64229,443,4444,28,9,192.168.1.228,Low,2026-07-03T14:24:00Z
normal,DNS,3644,53,4623,20,4,192.168.1.112,Low,2026-07-03T17:24:00Z
normal,DNS,28793,53,4538,14,1,192.168.1.136,Low,2026-07-03T10:39:00Z
normal,HTTP,34938,443,880,7,6,192.168.1.188,Low,2026-07-03T16:11:00Z
normal,TCP,36655,80,2760,15,8,192.168.1.209,Low,2026-07-03T14:25:00Z
normal,HTTP,4759,80,1271,4,5,192.168.1.165,Low,2026-07-03T10:35:00Z
normal,TCP,29962,80,3295,3,8,192.168.1.241,Low,2026-07-03T11:35:00Z
normal,TCP,24718,80,4334,10,4,192.168.1.142,Low,2026-07-03T13:31:00Z
normal,HTTP,62831,443,1353,11,5,192.168.1.27,Low,2026-07-03T17:02:00Z
normal,TCP,17195,80,236,19,6,192.168.1.3,Low,2026-07-03T13:16:00Z
normal,HTTPS,3462,80,4242,27,5,192.168.1.240,Low,2026-07-03T13:34:00Z
normal,DNS,62784,53,3994,13,5,192.168.1.232,Low,2026-07-03T17:09:00Z
normal,HTTP,59196,80,3713,24,3,192.168.1.95,Low,2026-07-03T13:23:00Z
normal,TCP,48355,80,3944,29,2,192.168.1.84,Low,2026-07-03T17:07:00Z
normal,HTTP,54829,443,3408,28,2,192.168.1.85,Low,2026-07-03T16:03:00Z
normal,HTTPS,28085,443,3086,4,4,192.168.1.82,Low,2026-07-03T13:49:00Z
normal,HTTP,62537,443,4811,6,10,192.168.1.232,Low,2026-07-03T14:05:00Z
normal,DNS,19786,53,1192,25,6,192.168.1.12,Low,2026-07-03T12:52:00Z
normal,TCP,14440,80,1804,14,7,192.168.1.47,Low,2026-07-03T17:08:00Z
normal,HTTP,14772,443,102,17,9,192.168.1.217,Low,2026-07-03T15:02:00Z
normal,TCP,23534,80,768,30,3,192.168.1.8,Low,2026-07-03T13:50:00Z
normal,TCP,16609,80,3695,3,8,192.168.1.130,Low,2026-07-03T12:14:00Z
normal,HTTPS,9131,80,1024,19,7,192.168.1.95,Low,2026-07-03T11:17:00Z
normal,HTTPS,60713,80,1165,25,10,192.168.1.37,Low,2026-07-03T13:55:00Z
normal,HTTPS,57302,80,2728,25,6,192.168.1.57,Low,2026-07-03T13:52:00Z
normal,HTTPS,33977,80,3795,30,6,192.168.1.47,Low,2026-07-03T17:55:00Z
normal,TCP,26963,80,1426,10,8,192.168.1.172,Low,2026-07-03T13:20:00Z
normal,TCP,32894,80,3662,29,3,192.168.1.235,Low,2026-07-03T09:39:00Z
normal,TCP,25725,80,4168,2,1,192.168.1.9,Low,2026-07-03T13:37:00Z
normal,HTTPS,2759,443,3616,11,7,192.168.1.44,Low,2026-07-03T12:03:00Z
normal,DNS,23947,53,4344,11,7,192.168.1.84,Low,2026-07-03T11:15:00Z
normal,DNS,39994,53,2025,3,2,192.168.1.176,Low,2026-07-03T17:48:00Z
normal,TCP,4799,80,1104,26,6,192.168.1.108,Low,2026-07-03T13:04:00Z
normal,TCP,31929,80,2043,2,7,192.168.1.205,Low,2026-07-03T14:48:00Z
normal,TCP,45986,80,312,27,3,192.168.1.58,Low,2026-07-03T09:31:00Z
normal,HTTPS,58182,443,2856,24,7,192.168.1.137,Low,2026-07-03T17:27:00Z
normal,DNS,9744,53,2259,27,4,192.168.1.225,Low,2026-07-03T09:32:00Z
normal,HTTP,15052,80,1713,9,7,192.168.1.8,Low,2026-07-03T11:42:00Z
normal,HTTPS,16747,443,3531,8,6,192.168.1.141,Low,2026-07-03T11:19:00Z
normal,DNS,12689,53,338,15,2,192.168.1.230,Low,2026-07-03T10:27:00Z
normal,DNS,2791,53,2132,26,4,192.168.1.18,Low,2026-07-03T14:01:00Z
normal,TCP,55392,80,3676,28,3,192.168.1.166,Low,2026-07-03T15:16:00Z
normal,DNS,14868,53,345,25,10,192.168.1.231,Low,2026-07-03T10:06:00Z
normal,HTTP,24323,80,4072,17,7,192.168.1.220,Low,2026-07-03T11:21:00Z
normal,DNS,50611,53,4929,23,9,192.168.1.153,Low,2026-07-03T12:59:00Z
normal,HTTP,7710,443,1770,14,2,192.168.1.29,Low,2026-07-03T14:32:00Z
normal,HTTP,49507,80,3247,30,2,192.168.1.141,Low,2026-07-03T15:35:00Z
normal,HTTPS,19679,443,3867,24,3,192.168.1.103,Low,2026-07-03T16:26:00Z
normal,DNS,7377,53,1872,15,7,192.168.1.164,Low,2026-07-03T14:32:00Z
normal,TCP,58439,80,667,25,10,192.168.1.142,Low,2026-07-03T14:34:00Z
normal,TCP,44299,80,3239,22,5,192.168.1.97,Low,2026-07-03T13:40:00Z
normal,DNS,61481,53,1347,17,1,192.168.1.123,Low,2026-07-03T14:23:00Z
normal,HTTPS,39511,80,305,25,5,192.168.1.112,Low,2026-07-03T16:53:00Z
normal,TCP,27287,80,4162,15,8,192.168.1.159,Low,2026-07-03T17:55:00Z
normal,HTTP,40211,443,2991,24,5,192.168.1.4,Low,2026-07-03T14:48:00Z
normal,HTTP,21153,443,1732,12,6,192.168.1.97,Low,2026-07-03T10:13:00Z
normal,HTTP,29893,443,3732,29,1,192.168.1.73,Low,2026-07-03T16:33:00Z
normal,TCP,42845,80,1121,18,1,192.168.1.231,Low,2026-07-03T11:37:00Z
normal,HTTPS,50060,443,4404,4,5,192.168.1.224,Low,2026-07-03T09:01:00Z
normal,HTTP,30625,80,1493,29,10,192.168.1.84,Low,2026-07-03T09:47:00Z
normal,HTTPS,37179,443,2241,5,10,192.168.1.139,Low,2026-07-03T12:43:00Z
normal,HTTPS,31557,443,4284,23,2,192.168.1.244,Low,2026-07-03T10:36:00Z
normal,HTTPS,23063,443,3080,6,3,192.168.1.205,Low,2026-07-03T14:18:00Z
normal,DNS,17280,53,3520,14,4,192.168.1.65,Low,2026-07-03T09:37:00Z
normal,HTTP,6610,80,3392,2,6,192.168.1.154,Low,2026-07-03T16:23:00Z
normal,DNS,54504,53,3698,22,5,192.168.1.160,Low,2026-07-03T09:42:00Z
normal,HTTP,45346,443,4342,24,2,192.168.1.180,Low,2026-07-03T15:15:00Z
normal,HTTPS,26711,80,3949,14,2,192.168.1.45,Low,2026-07-03T16:18:00Z
normal,HTTPS,13592,80,4893,20,1,192.168.1.108,Low,2026-07-03T11:47:00Z
